properties{
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  min_layer = 0,
  max_layer = 2,
  tileset = "oceanset_outside",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 320,
  height = 128,
  pattern = "shallow_water",
}

tile{
  layer = 0,
  x = 0,
  y = 112,
  width = 320,
  height = 128,
  pattern = "dirt_variant_6",
  tileset = "01 Max Mraz/02 oceanset_outside",
}

tile{
  layer = 0,
  x = 72,
  y = 192,
  width = 32,
  height = 32,
  pattern = "1",
  tileset = "sprite_branche",
}

destructible{
  layer = 0,
  x = 16,
  y = 141,
  sprite = "destructibles/cabbagge_violet",
}

destructible{
  layer = 0,
  x = 184,
  y = 189,
  sprite = "destructibles/bush",
}

destructible{
  layer = 0,
  x = 256,
  y = 173,
  sprite = "destructibles/cabbagge_green",
}

enemy{
  layer = 0,
  x = 72,
  y = 133,
  direction = 0,
  breed = "animaux/crab",
}

destructible{
  layer = 0,
  x = 8,
  y = 117,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 16,
  y = 109,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 24,
  y = 117,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 32,
  y = 109,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 40,
  y = 117,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 48,
  y = 109,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 56,
  y = 117,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 64,
  y = 109,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 72,
  y = 117,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 80,
  y = 109,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 88,
  y = 117,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 96,
  y = 109,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 104,
  y = 117,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 112,
  y = 109,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 120,
  y = 117,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 128,
  y = 109,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 136,
  y = 117,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 144,
  y = 109,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 152,
  y = 117,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 160,
  y = 109,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 168,
  y = 117,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 176,
  y = 109,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 184,
  y = 117,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 192,
  y = 109,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 200,
  y = 117,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 208,
  y = 109,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 216,
  y = 117,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 224,
  y = 109,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 232,
  y = 117,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 240,
  y = 109,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 248,
  y = 117,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 256,
  y = 109,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 264,
  y = 117,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 272,
  y = 109,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
  weight = 2,
  can_explode = true,
}

destructible{
  layer = 0,
  x = 280,
  y = 117,
  treasure_name = "gem",
  sprite = "destructibles/rock_grey",
