properties{
  x = 0,
  y = 0,
  width = 320,
  height = 240,
  min_layer = 0,
  max_layer = 2,
  tileset = "01 Max Mraz/trillium_ruins",
  music = "eduardo/sword_fanfare",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 320,
  height = 256,
  pattern = "2",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 320,
  height = 48,
  pattern = "8",
}

tile{
  layer = 0,
  x = 0,
  y = 208,
  width = 320,
  height = 48,
  pattern = "9",
}

tile{
  layer = 0,
  x = 40,
  y = 0,
  width = 32,
  height = 48,
  pattern = "9",
}

tile{
  layer = 0,
  x = 168,
  y = 0,
  width = 32,
  height = 48,
  pattern = "9",
}

tile{
  layer = 0,
  x = 256,
  y = 0,
  width = 32,
  height = 48,
  pattern = "9",
}

tile{
  layer = 0,
  x = 32,
  y = 208,
  width = 32,
  height = 48,
  pattern = "8",
}

tile{
  layer = 0,
  x = 152,
  y = 208,
  width = 32,
  height = 48,
  pattern = "8",
}

tile{
  layer = 0,
  x = 232,
  y = 208,
  width = 32,
  height = 48,
  pattern = "8",
}

tile{
  layer = 0,
  x = 16,
  y = 40,
  width = 32,
  height = 32,
  pattern = "66",
}

tile{
  layer = 0,
  x = 264,
  y = 64,
  width = 32,
  height = 32,
  pattern = "66",
}

tile{
  layer = 0,
  x = 88,
  y = 32,
  width = 32,
  height = 32,
  pattern = "66_2",
}

tile{
  layer = 0,
  x = 184,
  y = 24,
  width = 8,
  height = 24,
  pattern = "42",
}

tile{
  layer = 0,
  x = 160,
  y = 24,
  width = 8,
  height = 24,
  pattern = "41",
}

tile{
  layer = 0,
  x = 168,
  y = 24,
  width = 16,
  height = 24,
  pattern = "62",
}

tile{
  layer = 0,
  x = 168,
  y = 24,
  width = 16,
  height = 24,
  pattern = "62",
}

tile{
  layer = 0,
  x = 168,
  y = 24,
  width = 16,
  height = 24,
  pattern = "62",
}

tile{
  layer = 0,
  x = 168,
  y = 24,
  width = 16,
  height = 24,
  pattern = "62",
}

tile{
  layer = 0,
  x = 168,
  y = 24,
  width = 16,
  height = 24,
  pattern = "62",
}

tile{
  layer = 0,
  x = 24,
  y = 96,
  width = 16,
  height = 16,
  pattern = "10",
}

tile{
  layer = 0,
  x = 72,
  y = 144,
  width = 16,
  height = 16,
  pattern = "16",
}

tile{
  layer = 0,
  x = 24,
  y = 160,
  width = 16,
  height = 16,
  pattern = "19",
}

tile{
  layer = 0,
  x = 24,
  y = 144,
  width = 16,
  height = 16,
  pattern = "18",
}

tile{
  layer = 0,
  x = 40,
  y = 96,
  width = 32,
  height = 16,
  pattern = "12",
}

tile{
  layer = 0,
  x = 72,
  y = 96,
  width = 16,
  height = 16,
  pattern = "13",
}

tile{
  layer = 0,
  x = 72,
  y = 112,
  width = 16,
  height = 32,
  pattern = "15",
}

tile{
  layer = 0,
  x = 24,
  y = 112,
  width = 16,
  height = 32,
  pattern = "14",
}

tile{
  layer = 0,
  x = 40,
  y = 160,
  width = 32,
  height = 16,
  pattern = "20",
}

tile{
  layer = 0,
  x = 40,
  y = 144,
  width = 32,
  height = 16,
  pattern = "17",
}

tile{
  layer = 0,
  x = 72,
  y = 160,
  width = 16,
  height = 16,
  pattern = "21",
}

tile{
  layer = 0,
  x = 40,
  y = 112,
  width = 32,
  height = 32,
  pattern = "2",
}

tile{
  layer = 0,
  x = 56,
  y = 16,
  width = 16,
  height = 16,
  pattern = "102_5",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 56,
  y = 0,
  width = 16,
  height = 16,
  pattern = "101_6",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 128,
  y = 16,
  width = 16,
  height = 16,
  pattern = "102_5",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 128,
  y = 0,
  width = 16,
  height = 16,
  pattern = "101_6",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 240,
  y = 16,
  width = 16,
  height = 16,
  pattern = "102_5",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 240,
  y = 0,
  width = 16,
  height = 16,
  pattern = "101_6",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 24,
  y = 224,
  width = 16,
  height = 16,
  pattern = "101_5",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 24,
  y = 240,
  width = 16,
  height = 16,
  pattern = "102_8",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 104,
  y = 224,
  width = 16,
  height = 16,
  pattern = "101_5",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 104,
  y = 240,
  width = 16,
  height = 16,
  pattern = "102_8",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 192,
  y = 224,
  width = 16,
  height = 16,
  pattern = "101_5",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 192,
  y = 240,
  width = 16,
  height = 16,
  pattern = "102_8",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 280,
  y = 224,
  width = 16,
  height = 16,
  pattern = "101_5",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 280,
  y = 240,
  width = 16,
  height = 16,
  pattern = "102_8",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 64,
  y = 240,
  width = 16,
  height = 16,
  pattern = "101_5",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 144,
  y = 240,
  width = 16,
  height = 16,
  pattern = "101_5",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 240,
  y = 240,
  width = 16,
  height = 16,
  pattern = "101_5",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 0,
  y = 0,
  width = 16,
  height = 16,
  pattern = "102_5",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 96,
  y = 0,
  width = 16,
  height = 16,
  pattern = "102_5",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 200,
  y = 0,
  width = 16,
  height = 16,
  pattern = "102_5",
  tileset = "oceanset_inside",
}

tile{
  layer = 0,
  x = 296,
  y = 0,
  width = 16,
  height = 16,
  pattern = "102_5",
